,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
453,48367,2022,15,2022-08-01,Monday,Roosevelt Blvd.,30.0,M,"Unit #2, (auto), N/B on Roosevelt Blvd in 7200 Block attempting a lane change from center to right lane was struck on r/s by unit #1, (M/C) in right lane approached from rear at high rate of speed, M/C operator redirected and struck tree. Pronounced dead at scene by medics. ",0.0,Motorcycle,Auto,No,Possible traffic violations only. ,,40.04272362232796,-75.05488612375268,26-35
454,48368,2022,8,2022-08-06,Saturday,Academy Rd. 9100,48.0,M,"Unit #1,  E/B on Academy Road suspected wrong way, struck unit #2 and 3 exiting 1-95 to go W/B. Operator of unit #2 pronounced dead at scene by medics.",0.0,Auto,Auto,Pending,Under Investiation. ,,40.052723207573294,-75.00830688632156,46-55
455,48369,2022,8,2022-08-06,Saturday,Grant Ave. ,38.0,M,"Unit #1, Auto, W.B on Grant Ave. in the left running lane struck a pedestrian appraing to be siting in the roadway when struck. Not enough time for evasive action. Pedestrian pronounced dead at scene my Medics.",0.0,Auto,Pedestrian,No,Accidental.,,40.07494847306936,-75.01822794239929,36-45
456,48370,2022,39,2022-08-14,Sunday,Fox St.,63.0,M,Pedestrian found in running lane with injuries consistent with being struck by vehicle. Pronounced dead at scene by medics. NFI on striking vehicle.,1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.00403466130456,-75.16923639135655,56-65
457,48371,2022,18,2022-08-14,Sunday,52nd St.,42.0,M,"Unit #1, N/B on 52nd St. at high speed, disregarded steady red signal and struck unit #2 W/B on Walnut St. that had green signal. Operator and passenger of unit #2 pronounced dead at scene by medics.",0.0,Auto,Auto,Pending,Under Investigation,,39.95696250315933,-75.22551716248996,36-45
458,48372,2022,18,2022-08-14,Sunday,52nd St.,58.0,F,"Unit #1, N/B on 52nd St. at high speed, disregarded steady red signal and struck unit #2 W/B on Walnut St. that had green signal. Operator and passenger of unit #2 pronounced dead at scene by medics.",0.0,Auto,Auto,Pending,Under Investigation,,39.95696250315933,-75.22551716248996,56-65
459,48373,2022,14,2022-08-17,Wednesday,Greene Lane,71.0,F,Bus travelling E/B on Walnut Lane started from a stop at the intersection and struck pedestrian crossing in front in the crosswalk.   Pedestrian pronounced dead at Hospital.  ,0.0,Commercial,Pedestrian,No,Accidental,,40.03743939675216,-75.18179823915005,66-75
460,48374,2022,2,2022-08-19,Friday,Roosevelt Blvd. ,35.0,F,"Single veh. Crash. Unit #1 S/B Roosevelt inner drive at high speed lost control, left roadway, struck tree and flipped, Operator exited, removed passenger from sunroof, took off license plate and fled scene on foot. Pess. Pronounced dead at scene.",1.0,Auto,Fixed Object,Pending,Under Investigation. ,,40.034219178058514,-75.07487913112864,26-35
461,48375,2022,2,2022-08-22,Monday,Bustleton Ave.,43.0,M,"Unit #2, (Bicyclist), S/B on Bustleton Ave . In the N/B lane was struck by passing auto travelling N/B and kept going fleeing the scene. Bicyclisttrans to Hospital in critical cond. By medics. Pronounced dead on 09/18/2022.",1.0,Auto,Bicycle,Pending,Pending identification of operator. ,,40.04780695904205,-75.05992064324421,36-45
462,48376,2022,39,2022-08-29,Monday,Roosevelt Blvd,34.0,F,Pedestrian was laying down in roadway when run over by passing auto that did not stop. Ped was creating disturbance in roadway prior to crash. No description of vehicle or operator.,1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.01694207881329,-75.14958877074032,26-35
463,48377,2022,15,2022-08-31,Wednesday,Bridge St.,41.0,M,"Unit #1, (Auto) W/B on Bridge St. attempting left turn to enter N/B I-95 Ramp turned into path of and struck Unit #2, (M/C) E/B on Bridge St. M/C operator pronounced dead at scene. ",0.0,Auto,M/C,None expected,Traffic Violation,,40.0049176422443,-75.06754455495266,36-45
464,48378,2022,14,2022-09-01,Thursday,Greene St.,,F,"Unit #1 N/B on Greene St. lost control, left roadway, and struch a pole and pedestrian. Operator fled scene on foot after crash. Pedestrian pronounced dead at scene by medics.",1.0,Auto,Pedestrian,Pending,Arrest made,,40.03186967574529,-75.17323601456758,
465,48379,2022,25,2022-09-03,Saturday,Luzerne St.,26.0,F,"Witness travelling on Whitaker heard noise, observed vehicle Leaving area. Pedestrian then located under parked vehicle. Unsure if striking vehicle. Pedestrian pronounced dead at Temple Hosp. later that day. ",1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.01016246590415,-75.12147116381927,26-35
466,48380,2022,25,2022-09-03,Saturday,Rising Sun Ave.,68.0,M,Pedestrian crossing Rising Sun Ave. when struck by passing unit #1. Police not on location of crash. Oper. Reported crash at 25th Dist. HQ> Pedestrian pronounced dead at Hospital on 09/05/2022. ,0.0,Auto,Pedestrian,No,None expected.,,40.02299782787395,-75.12466117510338,66-75
467,48381,2022,15,2022-09-09,Friday,Tacony St.,59.0,M,"Unit #1, (M/C), N/B on Tacony St. attempted to go around vehicle stopped in front of him and struck unit #2, (Auto), travelling S/b on Tacony St, stopped in the intersection waiting to turn left to proceed E/B on Bridge St. M/C operator pronounced dead at scene by medics. ",0.0,Motorcycle,Auto,No,No arrest. Driver deceased.,,,,56-65
468,48382,2022,39,2022-09-10,Saturday,Chelten Ave.,30.0,F,2 private ambulances were parked transferring patient. Ped was attendant. Operator of unit #1 failed to put in park. Veh rolled backward. Operator panicked and hit acelerator pinning ped. Pedestrian pronounced dead at Hospital. ,0.0,Commercial,Pedestrian,No,Accidental,,40.03111084304564,-75.18011513421892,26-35
469,48383,2022,39,2022-09-13,Tuesday,Broad St. ,53.0,M,"Unit #1, (M/C travelling S/B on Broad st. struck unit #2,(Auto) that exited gas station lot attempting to cross over to proceed N/B on Broad St. and into path of M/C. M/C operator pronounced dead at Hospital. ",0.0,Motorcycle,Auto,No,Traffic Violation. ,,40.00001403778505,-75.15327355346339,46-55
470,48384,2022,15,2022-09-17,Saturday,Roosevelt Blvd.,35.0,M,"Single veh. Crash. Unit #1, (M/C) N/B Roosevelt Blvd. inner drive at high speed lost control ejecting rider who left roadway and struck tree. M/C continued 300 ft. until stopped. Operator pronounced dead at scene by medics. ",0.0,Motorcycle,Fixed Object,No,No arrest. Driver deceased.,,40.051988073178975,-75.05008250756934,26-35
471,48385,2022,14,2022-09-18,Sunday,Chelten Ave.,50.0,M,"Unit #1, (Tow truck), W/B on Chelten Ave. at high speed disregarded red signal and struck unit #2 in intersection travelling N/B on Ardleigh St. Operator of unit #2 ejected from vehicle and pronounced dead at scene by medics. Operator of unit #1 fled on foot.",1.0,Commercial,Auto,No,Pending identification of operator. ,,40.04975391395109,-75.16087436883662,46-55
472,48386,2022,3,2022-09-19,Monday,Pattison Ave.,41.0,M,"Unit #1 (auto), E/B on Pattison Ave. stated pedestrian entered running lane path of travel when he struck him. Ped trans to Hospital pronounced dead on 09/29/2022.",0.0,Auto,Pedestrian,N,Ped entered running lane. ,,39.901862016659074,-75.1718075827326,36-45
473,48387,2022,2,2022-09-20,Tuesday,Roosevelt Blvd.,79.0,F,"Unit #1, (auto), travelling S/B innner drive at intersection of Friendship St. with green signal struck pedestrian in crosswalk who was crossing and still in crosswalk with red signal. Pedestrian was pronounced dead at scene by medics. ",0.0,Auto,Pedestrian,No,None expected.,,40.04241031399561,-75.05708127745032,75+
474,48388,2022,39,2022-09-20,Tuesday,Broad St. ,27.0,M,"Single veicle crash. Unit #1, (Dirtbike), S/B on  Broad St. left roadway and struck a tree. Operator trans to Hospital pronounced dead on 09/21/22.",0.0,Motorcycle,Fixed Object,No,No arrest. Driver deceased.,,40.00617659975733,-75.15192333275515,26-35
475,48389,2022,15,2022-09-23,Friday,Cottman Ave.,22.0,M,"Unit #1, W/B on Cottman Ave. at the intersection of Brous Ave. struck a pedestrian crossing  in the west crosswalk.  The vehicle fled the scene.  Surrendered to 2nd District later that day with vehicle. Pedestrian pronounced dead at scene by Medics. ",1.0,Auto,Pedestrian,Pending,Awaiting completing of investigation.,,40.043280547393,-75.05222996442993,19-25
476,48390,2022,24,2022-09-24,Saturday,Allegheny ave.,52.0,M,"Unit #1, (M/C), at high speed, E/B on Allegheny Ave. at intersection of Janney St. attempted to pass auto stopped for red signal between auto and parked vehicle when contacted and ejected to roadway. M/C oper. pronounced dead at scene by Medics.",0.0,Motorcycle,Auto,No,Deceased causation.,,39.9896540387275,-75.10734236242793,46-55
477,48391,2022,14,2022-09-27,Tuesday,Musgrave St.,81.0,F,"Unit #1, S/B on Musgrave St. struck unit #2, (pedestrian) crossing in crosswalk at the intersection of Chelten Ave. Striking vehicle immediately fled scene. Pedestrian trans. To hospital and pronounced dead on 10/06/2022.",1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.04315844904822,-75.1672097614944,75+
478,48392,2022,15,2022-09-28,Wednesday,Frankford Ave.,73.0,M,"Unit #1, E/B on Chippendale, turns N/B on Frankford striking pedestrian crossing Frankford Ave. (no crosswalk for ped), Unit#1 fled scene. Surrendered 6 hrs. later and placed under arrest. ",1.0,Auto,Pedestrian,Yes,"HBV., Inv Mans., LTS., REAP, Careless driving ",,40.0392477975898,-75.03382502411398,66-75
479,48393,2022,39,2022-09-28,Wednesday,Hunting Park Ave.,64.0,M,"Unit #1, E/B on Hunting Park Ave. struck unit #2, S/B on Clarissa St. in intersection. Unclear which had green signal. Passenger of unit #1 pronounced dead from injuries on 10/03/22 at Hospital.",0.0,Auto,Auto,No,Traffic Violation at most. ,,40.01526874288579,-75.15523121946136,56-65
480,48394,2022,15,2022-10-01,Saturday,Robbins Ave.,21.0,F,Pedestrian crossing Robbins Ave. when struck by E/B unit #1. Unit #1 fled scene after crash. Pedestriaan pronounced dead at Hospital.,1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.02052226164852,-75.05372778293288,19-25
481,48395,2022,2,2022-10-14,Friday,Verree Rd.,63.0,M,The pedestrian was attempting to cross Verree Rd. when he was struck by passon S/B auto.  The aiut fled the scenen after the crash. The pedestrian was pronounced dead at the scene by medics. ,1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.07073040093798,-75.07856184405128,56-65
482,48396,2022,25,2022-10-21,Friday,Rising Sun Ave.,23.0,M,Unit #1 operating a dirtbike with a passenger S/B on Rising Sun Ave. when Unit #2 travelling N/B attempted a left turn to go W/B on Bristol st. into path of oncoming Unit #1 when struck. Both ejected to the roadway. Operator of unit #1 pronounced dead at Hospital.,0.0,Motorcycle,Auto,No,Under Investigation.,,40.015970124283925,-75.1295859704919,19-25
483,48397,2022,39,2022-10-22,Saturday,Rt. 1 EXT.,38.0,M,"Single veh. Crash. Unit #1 N/B on Rt. 1 Ext. at high speed, attempted to exit, lost control, left roadway, and struck tree. Operator pronounced dead at Hospital. ",0.0,Auto,Tree,No,No Charges,,40.00890268666923,-75.1640435916327,36-45
484,48398,2022,24,2022-10-26,Wednesday,Frankford Ave.,53.0,F,Unit #1 northbound on Frankford at a high rate of speed crossing Allegheny drifted across the southbound lane mounted the sidewalk striking two pedestrians at the bus stop then striking a building. One pedestrian prounced dead at Temple Hospital.,0.0,Auto,Pedestrian,No,Under investigation.,,39.99296634093566,-75.11026150189352,46-55
485,48399,2022,6,2022-10-26,Wednesday,Walnut St.,81.0,F,"Unit #1 entered the parking garage and accelerated up the ramp at a high rate of speed, failed to negotiate a left turn, striking a concrete column and a parked vehicle. Operator and passenger trans. to Jefferson Hosp. ",0.0,Auto,Fixed Object,No,Deceased causation. ,,39.947881302322216,-75.15511139245312,75+
486,48400,2022,25,2022-10-29,Saturday,Pike St.,63.0,F,"Unit #1, E/B on Pike St. at high speed, attempted to go around bicyclist, lost control, struck parked vehicles. Passenger trans to Hosp. with head injuries, Pronounced dead at Hosp on 10/30/22",0.0,Auto,Parked autos,Pending,Under Investigation,,40.010777378065725,-75.13857803713609,56-65
487,48401,2022,22,2022-11-01,Tuesday,Broad St.,61.0,M,"Unit #1, possibly racing another vehicle, attempted to go around a stopped vehicle and struck pedestrian as he was crossing Broad St. Pedestrian pronounced dead at scene by medics.",0.0,Auto,Pedestrian,Pending,Under investigation.,,39.98629271403783,-75.1562780740934,56-65
488,48402,2022,25,2022-11-07,Monday,"""B"" Street",27.0,M,Unit #1 struck a pedestrian while Southbound on B street. The pedestrian was in the roadway not at a crosswalk.,0.0,Auto,Pedestrian,No,No Charges,,40.0026645076849,-75.12442743454129,26-35
489,48403,2022,35,2022-11-09,Wednesday,Ogontz Ave.,23.0,M,Skateboarder Eastbound on Medary Street proceded through the intersection against a red signal and was struck by a Southbound vehicle. Pedestrian pronounced dead at hospital.,0.0,Auto,Pedestrian,No,No Charges,,40.05008030116001,-75.15047872276776,19-25
490,48404,2022,7,2022-11-11,Friday,10048 Veree Road,48.0,M,"Unit #2 reversing from driveway, stalled and drifted into traffic lane. Unit #1 Southbound on Veree Road struck the vehicle as it drifted into the traffic lane. Driver of unit #2 pronounced dead at hospital.",0.0,Auto,Auto,No,No Charges,,40.10653403277416,-75.0306739734919,46-55
491,48405,2022,24,2022-11-13,Sunday,G Street,27.0,M,"Unit #1 was Northbound on ""G"" Street and disregarded a red signal at Tioga, Striking Unit #2 who was Westbound on Tioga Street. Driver Unit #2 pronounced dead at scene.",0.0,Auto,Auto,Yes,"Homicide by vehicle, Involuntary Manslaughter",,39.99230477221532,-75.10916962894969,26-35
492,48406,2022,22,2022-11-17,Thursday,Broad Street,24.0,M,Driver Unit #1 exiting driveway running over a male on a motorized scooter who was southbound on the sidewalk. Pedestrian pronounced dead at scene.,0.0,Auto,Pedestrian on scooter,No,Under investigation,,39.98288161779824,-75.15736973643794,19-25
493,48407,2022,1,2022-11-19,Saturday,Pattison Avenue,38.0,M,Motorcycle operator eastbound on Pattison passing traffic stopped to let vehicle out of driveway. Motorcycle operator struck the vehicle that was exiting the driveway. Motorcycle operator pronounced dead at scene.,0.0,Motorcycle,Auto,No,Under Investigation,,39.90723180494149,-75.18782946402348,36-45
494,48408,2022,12,2022-11-24,Thursday,Island Avenue,66.0,M,Unit #1 was southbound on Island Avenue when a pedestrian darted out into traffic lane from a gas station in front of the moving vehicle. Driver attempted evasive action but struck the pedestrian.  Pedestrian pronounced dead at hospotal.,0.0,Auto,Pedestrian,No,,,39.91254069626908,-75.24351147296775,66-75
495,48409,2022,24,2022-11-26,Saturday,Castor Avenue,36.0,M,"Unit #2 was fleeing a police vehicle when the operator drove through the intersection, eastbound on castor crossing Aramingo. Unit #2 was struck by Unit #1 who was northbound on Aramingo Avenue. Unit #2 then struck pedestrian in a wheelchair who was in the crosswalk, then struck Unit #4. The pedestrian was pronounced dead at the hospital.",1.0,Auto,Pedestrian,Pending,"Under Investigation, operator of Unit #2 not identified at this time.",,39.99456607711415,-75.09450616648759,36-45
496,48410,2022,24,2022-11-30,Wednesday,Frankford Avenue,31.0,M,"Unit #1 was southbound on Frankford Avenue when it struck the pedestrian that was crossing Frankford at Glenwood. Unit # fled the scene, struck another vehicle at Frankford and Castor Avenue. Driver of Unit #1 fled the scene on foot. Pedestrian was pronounced dead at hospital.",1.0,Auto,Pedestrian,No ,Under Investigation.,,40.00068260969781,-75.09775676642784,26-35
497,48411,2022,15,2022-12-02,Friday,Roosevelt Boulevard,54.0,M,Vehicle #1 was northbound on Roosevelt Boulevard center drive near the Cottman Avenue overpass. Vehicle #1 struck a pedestrian crossing in an area not marked as a crosswalk. ,0.0,Auto,Pedestrian,No,Under Investigation,,40.04465443030594,-75.05464970020508,46-55
498,48412,2022,15,2022-12-06,Tuesday,Frankford Avenue,39.0,M,Vehicle #1 struck vehicle #2 then a fixed pole while southbound on Frankford Avenue. The driver was pronounced dead on scene.,0.0,Auto,Auto,No,No arrest. Driver deceased.,,40.03165978009488,-75.05357483954545,36-45
499,48413,2022,25,2022-12-12,Monday,Roosevelt Bloulvard,16.0,M,Vehicle #1 (stolen vehicle) was travelling Northbound in Roosevelt Boulevard in the outter drive approaching Rising Sun Avenue. Struck Vehicle #2 in the rear then flipped ejecting the passenger who was pronounced dead at the scene. The driver fled on foot.,1.0,Auto,Auto,No,Under Investigation,,40.02616496230712,-75.12184514403535,0-18
500,48414,2022,25,2022-12-26,Monday,Broad street,22.0,M,Vehicle #1 Northbound on Broad Street struck a pedestrian in the crosswalk while disregarding a red signal.,1.0,Auto,Pedestrian,No,Under Investigation,,40.00649325764479,-75.13969401586762,19-25
501,48415,2022,16,2022-12-28,Wednesday,Fairmount Avenue,78.0,F,Vehicle #1 (stolen vehicle) was travelling East on Fairmount Avenue at a high rate of speed and struck several parked vehicles. One of the occupants of the parked vehicles was seriously injured and pronounced dead at the hospital. Driver fled the scene on foot.,1.0,Auto,Auto,No,"Arrest warrant issued for the operator of Unit #1 for Murder, Homicide by vehicle, REAP",,39.96582232906198,-75.19667469233896,75+
502,48416,2022,26,2022-12-31,Saturday,Lehigh Avenue,50.0,M,Vehicle #1 East on Lehigh Avenue struck pedestrian in the crosswalk. Male pronounced dead at the hospital.,1.0,Others,Pedestrian,No,Under Investigation,,39.98945111332343,-75.12526090331268,46-55
503,48417,2022,15,2022-12-21,Wednesday,Overington Street,73.0,F,"Unit #1 was westbound on Overington St., which is one-way eastbound, when it struck Unit #2 who was traveling east on Overington St. Unit #2 then struck  parked Unit #3. Unit #1 fled scene. PFD Medic 29 transported passenger of Unit #2 to AEMC where she was pronounced dead on 1/5/2023. ",1.0,Auto,Auto,Pending,Active Investigation,,40.016617502896295,-75.08636846852463,66-75
504,48418,2022,35,2022-12-30,Friday,5th St.,28.0,F,Unit #1 was fleeing the scene of a minor crash when it struck 4 additional vehicles. Four people were transported to the hospital with minor injuries. The operator of Unit #1 suffered critical injuries and was prounced dead at 05:23hrs. on 2/10/2023 in AEMC.,0.0,Auto,Auto,No,The deceased was the operator of the striking vehicle and the cause of the crash.,,40.02593641713302,-75.1331733988816,26-35
505,48419,2023,12,2023-01-01,Sunday,Passyunk Ave.,22.0,F,Unit #1 was traveling west on the 6100 block of Passyunk Ave when it struck a parked trailer killing the front passenger. Pronounced on scene by PFD Medic 27. Operator and rear passenger suffered minor injuries. ,0.0,Others,Parked,Yes,Driver Arrested Homicide by Vehicle and related Charges,04:26:00,39.91828338365826,-75.20875812387455,19-25
506,48420,2023,5,2023-01-04,Wednesday,Henry Ave.,61.0,F,"Unit #1 was southbound on the 5800 block of Henry Ave. Unit #2 attempted to cross Henry Ave mid-block, westbound, when she was struck by Unit #1. PFD Medic 16 transported Unit #2 to Temple Hospital were she was pronounced dead at 23:52hrs.",0.0,Auto,Pedestrian,No,Active Investigation.,20:43:00,40.02870436314689,-75.20566280118118,56-65
507,48421,2023,3,2023-01-13,Friday,Tasker Street,66.0,F,"Unit #1 was eastbound on Tasker St. turning left to northbound Columbus Blvd. when it struck Unit #2, who was westbound on Tasker St. crossing Columbus Blvd. on her bicycle. The bicyclist was taken to Jefferson Hospital in critical condition and died the next day. ",0.0,Auto,Bicyclist,No,Active Investigation,17:25:00,39.92841960663158,-75.14533117983464,66-75
508,48422,2023,25,2023-01-14,Saturday,Lehigh Ave ,33.0,M,Unit #1 was eastbound on Lehigh Ave when it struck Unit #2 in the intersection at 5th St. Unit #2 was northbound on 5th St crossing Lehigh Ave. The operator of Unit #2 was pronounced dead at the scene by PFD Medic 31.,1.0,Auto,Auto,Pending,Active Investigation,21:50:00,39.99240652229132,-75.13984798881295,26-35
509,48423,2023,25,2023-01-16,Monday,Broad Street,19.0,M,Unit #1 was northbound on Broad St when the operator lost control and struck a pole at 3401 N. Broad St. The operator was ejected from the vehicle. The operator was prounced dead on the scene by PFD Medic 22 at 00:16hrs.,0.0,Auto,Fixed Object,No,No Charges,00:15:00,40.0052455779455,-75.15074647350612,19-25
510,48424,2023,3,2023-01-22,Sunday,Oregon Ave.,43.0,F,Unit #2 was walking across Oregon Ave. from the south side to the north side when she was struck by a Unit #1 traveling eastbound on Oregon Ave. Unit #1 fled the scene. PFD Medic 45 pronounced Unit #2 dead on scene at 17:43hrs.,1.0,Auto,Pedestrian,Pending,Active Investigation,17:30:00,39.91510089563206,-75.15847394109105,36-45
511,48425,2023,26,2023-01-22,Sunday,Howard St.,31.0,M,Unit #1 was eastbound on Berks St turning north on Howard St when it struck Unit #2. Unit #2 was westbound on Berks St crossing Howard St on his bicycle when struck by Unit #1. Unit #1 fled the scene. Medic 15B pronounced Unit #2 dead on scene at 20:45hrs,1.0,Auto,Bicyclist,Pending,Active Investigation,20:35:00,39.97888223816975,-75.13435011674716,26-35
512,48426,2023,35,2023-01-27,Friday,Westford Rd.,41.0,M,Unit #2 was southbound on Westford Rd and disregarded the stop sign at Ashdale St. Unit #2 fell from his bike and was struck by Unit #1. There were no traffic control devices for Unit #1 eastbound on Ashdale St. Unit #1 fled the scene. Unit #2 was pronounced dead on scene.,1.0,Others,Bicyclist,Pending,Active Investigation,20:38:00,40.02901462429888,-75.11557520642951,36-45
513,48427,2023,39,2023-01-31,Tuesday,Hunting Park Ave.,39.0,M,Unit #1 was westbound on the 1700 block of Hunting Park Ave when it struck Unit #2 who was crossing Hunting Park from south to north. Unit #1 fled the scene. PFD Medic 39 pronounced Unit #2 dead on scene at 18:55hrs. Unit #1 was arrested at 39 District HQ.,1.0,Auto,Pedestrian,Yes,"Homicide by Vehicle, Accidents Involving Death, REAP",18:44:00,40.01526874288579,-75.15523121946136,36-45
514,48428,2023,12,2023-02-03,Friday,Grays Ave.,62.0,F,Unit #1 was traveling east on the 5600  block of Grays Ave. when it struck the steel support beam of a railroad bridge. PFD Medic 19 transported to the operator to Penn Presbyterian Hospital where she was pronounced dead by Dr. Raza.,0.0,Auto,Fixed Object,No,Active Investigation,18:53:00,39.93224439994043,-75.21912251746437,56-65
515,48429,2023,24,2023-02-04,Saturday,Lehigh Ave.,31.0,M,Unit #2 was crossing Lehigh Ave from north to south against a red traffic signal when he was struck by Unit #1 who was westbound on Lehigh Ave facing a yellow traffic signal. Unit #2 was prounced dead at Temple Hospital. Unit #1 fled the scene.,1.0,Auto,Pedestrian,No,Active Investigation,19:45:00,39.98984598033571,-75.1254935394727,26-35
516,48430,2023,15,2023-02-09,Thursday,Frankford Ave.,68.0,M,Units #1 & 2 were northbound on Frankford Ave. Unit #1 side swiped Unit #2 and continued north striking a support beam of the L-train. The operator of Unit #1 was prounced dead at Temple Hospital. The operator of Unit #2 was treated by Medic 2.,0.0,Auto,Auto,No,Active Investigation,19:28:00,40.00911757034417,-75.08990166846336,66-75
517,48431,2023,12,2023-02-13,Monday,Buist Ave.,32.0,M,Unit #1 was eastbound on Buist Ave when it struck Unit #2 who was in the east crosswalk of the intersection of S. 65th St and Buist Ave. Unit #1 fled the scene. Unit #2 was pronounced dead on scene by PFD Engine 40.,1.0,Auto,Pedestrian,No,Active Investigation,01:25:00,39.92114941379778,-75.22865531245327,26-35
518,48432,2023,2,2023-02-16,Thursday,Cottman Ave.,61.0,M,"Unit #1 was eastbound on the 1300 block of Cottman Ave in the left lane when it struck Unit #2. Unit #2 was northbound, crossing Cottman Ave mid-block. PFD Medic 32 transported Unit #2 to Jefferson Torresdale Hospital where he was pronounced dead at 20:20hrs.",0.0,Auto,Pedestrian,No,Active Investigation,17:56:00,40.05819139090983,-75.07887869153679,56-65
519,48433,2023,25,2023-02-17,Friday,Lehigh Ave.,55.0,M,Unit #1 was westbound on the 1300 block of Lehigh Ave when it struck Unit #2. Unit #2 was eastbound in the bike lane on the north side of Lehigh Ave when struck by Unit #1. Unit #1 fled the scene. Unit #2 was pronounced dead at Temple hospital at 19:26hrs,1.0,Auto,Bicyclist,No,Active Investigation,05:54:00,39.99390590940259,-75.15245468235152,46-55
520,48434,2023,15,2023-02-20,Monday,Levick St.,21.0,M,Units #1 & 2 were northbound on Roosevelt Blvd at a high rate of speed. Both units turned east on Levick St. which is a one-way westbound street at that location. Units #1 & 2 lost control. Unit #1 struck a light pole. Unit #2 struck Unit #1. Rear passenger of Unit #1 died. ,0.0,Auto,Auto,No,Active Investigation ,01:36:00,40.03334733100055,-75.06648797761473,19-25
521,48435,2023,3,2023-02-25,Saturday,Oregon Ave.,66.0,M,The pedestrian was discovered down on the highway at 15 E. Oregon Ave. unresponsive. PFD Medic 43 pronounced the pedestrian dead on scene at 05:10hrs. The pedestrian's injuries indicate that he was struck by a vehicle that fled the scene.,1.0,Others,Pedestrian,No,Active Investigation,05:04:00,39.914013918081,-75.14379890670126,66-75
522,48436,2023,7,2023-03-05,Sunday,1700 Grant Ave.,75.0,M,Unit #2 was crossing the 1700 block of Grant Ave mid-block when he was struck by Unit #1 in the eastbound left turn only lane. Unit #1 was eastbound in the left turn only lane. PPD Medic 6 transported Unit #2 to Jefferson Torresdale Hospital where he was pronounced dead by Dr. Schweiki at 19:25 hrs.,0.0,Auto,Pedestrian,No,Active investigation,19:00:00,40.08569049861034,-75.03879542027146,66-75
523,48437,2023,19,2023-03-05,Sunday,Belmont Ave.,32.0,F,Unit #1 was northbound on the 2000 block of Belmont Ave. at a high rate of speed when she lost control and struck a utility pole. PFD Medic 16 transported to Lankenau Medical Center where she was pronounced dead on 3/6/2023 at 01:08hrs.,0.0,Auto,Fixed Object,No,The deceased was the operator of the striking vehicle and the cause of the crash.,22:02:00,39.9930030528856,-75.21766857674466,26-35
524,48438,2023,18,2023-03-08,Wednesday,University Avenue,69.0,M,"Unit #1, a silver SUV, struck Unit #2. The operator of Unit #1 exited his vehilce to look at Unit #2, then got back in his vehicle and fled the scene toward I-76. Unit #2 was transported to Presbyterian Hospital where he was pronounced dead.",1.0,Auto,Pedestrian,No,Active Investigation,19:57:00,39.94608787769221,-75.19846754756084,66-75
525,48439,2023,8,2023-03-09,Thursday,Knights Rd.,24.0,M,"Unit #1 was southbound on the 12800 block of Knights Rd. when he lost control entering the northbound lanes strikinig Unit #2, who was northbound on Knights Rd. Operators were transported to Jefferson Torresdale Hospital where the operator of Unit #1 was pronounced dead.",0.0,Auto,Auto,No,The deceased was the operator of the striking vehicle and the cause of the crash.,22:34:00,,,19-25
526,48440,2023,39,2023-03-11,Saturday,3133 N. Broad Street,31.0,M,"Unit #1 was southbound on Broad St. at a high rate of speed when he lost control striking Unit #2 (Parked). Unit #1 then struck a utility pole, rolled over and struck a tree. The operator of Unit #1 was ejected from vehicle and pronounced dead on the scene by PFD Medic 22.",0.0,Auto,Auto,No,The deceased was the operator of the striking vehicle and the cause of the crash.,03:10:00,40.00014364820425,-75.15355692686684,26-35
527,48441,2023,19,2023-03-14,Tuesday,Lancaster Ave.,58.0,F,Unit #1 was westbound on the 4900 block of Lancaster Ave in the parking lane at a high rate of speed when it struck Unit #2 knocking Unit #2 into the eastbound lane where she was struck by Unit #3. Unit #1 fled the scene. Unit #2 was pronounced dead at the scene.,1.0,Auto,Pedestrian,No,Active Investigation,20:25:00,39.97374172710178,-75.21993310652506,56-65
528,48442,2023,35,2023-03-20,Monday,1350 W. Olney Ave.,73.0,M,"Unit #1 was eastbound on the 1300 block of Olney Ave when it struck Unit #2, who was crossing Olney Ave mid-block, northbound. Crash was witnessed by P/O Al Mamun #1106. Unit #2 was transported to AEMC in stable condition. He was pronouced dead on 4/13/23 at 01:11 hrs.",0.0,Auto,Pedestrian,No,Active Investigation,11:59:00,40.03846838734743,-75.1429897015074,66-75
529,48443,2023,25,2023-03-21,Tuesday,Roosevelt Blvd,20.0,M,"Unit #2 was travelling Northbound on Roosevelt Blvd in the outer drive and disregarded a red signal while crossing C street. Unit #1 was travelling westbound on C Street and struck Unit #2. After primary collision, Unit #2 struck two parked (unattended) vehicles, then struck a concrete wall. The driver of Unit #2 was transported to  Einstein Hospital and pronounced dead on 3/2/23.",0.0,Auto,Auto,No,The deceased was the operator of the vehicle which caused the crash.,22:21:00,40.02601553238389,-75.11696396193604,19-25
