,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
414,49919,2022,26,2022-04-15,Friday,Cumberland st.,31.0,F,Unit #1 in stolen car and fleeing police struck unit #2 at intersection. Operator of unit #1 fled scene but was immediately apprehended.  Operator of unit #2 pronounced dead at scene by medics.,True,Auto,Auto,Yes,"HBV, Inv. Mans. Theft, REAP",,39.987787548594426,-75.13150363627219,26-35
415,49920,2022,15,2022-04-26,Tuesday,Harbison Ave.,59.0,F,"Per witness, pedestrian ran into running lane when struck. Pedestrian trans. To hospital where pronounced deaad on 04/27/2022.",False,Auto,Pedestrian,No,No arrest. Driver deceased.,,40.02224838273933,-75.06313552056704,56-65
416,49921,2022,2,2022-04-29,Friday,Algon Ave.,51.0,M,"Unit #1, N/B on Algon attempted to pass unit #3 on left by crossing double yellow line struck unit #2 heading S/B head on and swiping unit #3 simultanously. Operator of unit #1 trans. To Hosp. and pronounced dead a short time later.",False,Auto,Auto,No,No arrest. Driver deceased.,,40.04840071010535,-75.07981199992273,46-55
417,49922,2022,9,2022-04-30,Saturday,Broad St.,32.0,M,Unit #1 S/B on Broad St. struck pedestrian crossing Broad St at intersection against red signal. Pedestrian pronounced dead at hospital on 05/12/2022. ,False,Auto,Pedestrian,Pending,Under Investigqtion.,,39.94556630388263,-75.16515578634916,26-35
418,49923,2022,15,2022-05-01,Sunday,Harbison Ave.,59.0,F,Unit #1 N/B on Harbison Ave. struck pedestrian crossing Harbison near intersection of Torresdale Ave. Pedestrian pronounced dead at scene by medics. Oper. Of unit #1 arrested for DUI and related charges.  ,False,Auto,Auto,Yes,"HBV while Dui, Inv. Mans., DUI, REAP,",,40.013910705957365,-75.06883745759043,56-65
419,49924,2022,26,2022-05-07,Saturday,Lehigh Ave.,22.0,F,"Unit #1 E/B on Lehigh Ave. lost control, struck parked unit #2, continued on striking units # 3 and #4, before flipping onto roof. Operator of unit #! Trans to hospital by medics. Operator of unit #1 pronounced dead from injuries on 08/03/2022.",False,Auto,Auto,No,No arrest. Driver deceased.,,39.99062846869361,-75.12892036419802,19-25
420,49925,2022,24,2022-05-10,Tuesday,Allegheny Ave. ,32.0,M,"Unit #1 E/B on Allegheny Ave. at high speed, failed to negotiate curve, mounted sidewalk strinking 2 pedestrians then struck wall. Operator of unit #1 and 2 pedestrians pronounced dead at scene by medics. ",False,Auto,Pedestrian,No,No arrest. Driver deceased.,,39.9954886552343,-75.11557859926721,26-35
421,49926,2022,24,2022-05-10,Tuesday,Allegheny Ave. ,45.0,M,"Unit #1 E/B on Allegheny Ave. at high speed, failed to negotiate curve, mounted sidewalk strinking 2 pedestrians then struck wall. Operator of unit #1 and 2 pedestrians pronounced dead at scene by medics. ",False,Auto,Pedestrian,No,No arrest. Driver deceased.,,39.9954886552343,-75.11557859926721,36-45
422,49927,2022,24,2022-05-10,Tuesday,Allegheny Ave. ,40.0,F,"Unit #1 E/B on Allegheny Ave. at high speed, failed to negotiate curve, mounted sidewalk strinking 2 pedestrians then struck wall. Operator of unit #1 and 2 pedestrians pronounced dead at scene by medics. ",False,Auto,Pedestrian,No,No arrest. Driver deceased.,,39.9954886552343,-75.11557859926721,36-45
423,49928,2022,25,2022-05-12,Thursday,5th St.,18.0,M,"Unit #1, (Auto), W/B on Hunting Park Ave. when unit #2, (Dirtbike), N/B on 5th St. disregarded red light and was struck ejecting the operator. Dirt-bike operator trans to Temple Hosp. where pronounced dead on 06/17/22.",False,Auto,Motorcycle,No,No arrest. Driver deceased.,,40.01509432602993,-75.13554455350234,0-18
424,49929,2022,12,2022-05-12,Thursday,Paschall Ave.,50.0,F,Bicyclist riding W/B in E/B lanes along side parked vehicles was struck by Unit #1 W/B when Parked veh. Door opened causing cyclist to enter running lane. Bicyclist pronounced dead at Hosp. a short time later.,False,Auto,Bicycle,Pending,Under Investigation. ,,39.91883384262505,-75.24116124723061,46-55
425,49930,2022,25,2022-05-15,Sunday,Allegheny Ave. ,17.0,M,"Unit #1, (Dirtbike), E/B on Allegheny on center line struck unit #2, (Ped on skateboard), W/B on Allegheny also on center line. Dirtbike operator fled scene after crash. Pedestrian trans to Hospital and pronounced dead on 05-17-22",True,Motorcycle,Pedestrian,Pending,Under investigation. ,,39.99854849457392,-75.12926232213321,0-18
426,49931,2022,15,2022-05-19,Thursday,State Rd.,29.0,F,ATV S/B on State Rd. was struck from behind by unit #1. Dirt bike operator pronounced dead at scene by medics.  ,False,Auto,Off-road,Arrested,"DUI, Inv. Mans, HBV, REAP, L.T.S., Tampering w/evidence",,40.02963291780969,-75.02332058391937,26-35
427,49932,2022,24,2022-05-20,Friday,Allegheny Ave.,31.0,F,"Unit #1, scooter, W/B on Allegheny Ave. in E/B lane, struck unit #2 that just completed u-turn to proceed E/B. Operator and passenger ejected from scooter. Passenger sustained serious injuries and pronounced dead on 06/21/22 at Hosp.",False,Auto,Motorcycle,No,Traffic violations only. ,,39.99647783537295,-75.11335592703522,26-35
428,49933,2022,8,2022-05-21,Saturday,Grant Ave.,32.0,M,"Unit #1, (Auto), E/B on Grant Ave. struck M/C W/B on Grant Ave. initiating left turn to proceed S/B on Academy Rd. Unit #1 stated light was yellow. TBD. M/C operator trans to hospital where pronounced dead from injuries on 06/10/2022",False,Auto,Motorcycle,No,Under investigation. ,,40.06917093779745,-75.00727177978459,26-35
429,49934,2022,35,2022-05-21,Saturday,Broad St,38.0,M,"Unit #1, S/B on Broad St. turning left onto Einstein Dr. struck by unit #2 travelling N/B. Unit #2 redirected and struck tree. Operator of unit #2 pronounced dead at scene by medics. TBD whom had right of way. ",False,Auto,Auto,No,Under Investigation. ,,40.03729605026159,-75.14484159133366,36-45
430,49935,2022,1,2020-05-24,Sunday,Broad St. ,27.0,M,"Unit #1, (M/C), S/B on Broad St. at high speed struck unit #2 exiting parking lot to turn S/B on Broad St. then was ejected to the roadway. M/C operator pronounced dead at scene by medics. ",False,Motorcycle,Auto,No,Under Investigation. ,,39.90881856819183,-75.17417812474156,26-35
431,49936,2022,39,2022-05-25,Wednesday,Hunting Park Ave.,37.0,M,Pedesrian poss. Intoxicated wandering in and out of lane while traffic passing then knelt in roadway when struck by passing unit #1. Pedestrian pronounced dead at scene by medics. ,False,Auto,Pedestrian,No,No arrest. Driver deceased.,,40.01238962479773,-75.16037717249834,36-45
432,49937,2022,8,2022-05-25,Wednesday,Roosevelt Blvd.,75.0,M,"Unit #1 N/B on Roosevelt Blvd, left roadway and struck parked cars. Medical episode suspected. Trans to hosp. with Broken neck. Pronounced dead at hosp. the next day. ",False,Auto,Parked Vehicle,No,No arrest. Driver deceased.,,40.08064254968247,-75.02847572346313,66-75
433,49938,2022,25,2022-05-26,Thursday,Erie Ave.,9.0,F,"Unit #1 at high speed, lost control, struck unit #2, (parked untattended). Possibly intoxicated.  Her 9 yr. old child front seat passenger not restrained pronounced dead at hospital. ",False,Auto,Parked Vehicle,Pending,Under investigation.,,40.00884577028689,-75.15044653352061,0-18
434,49939,2022,26,2022-05-28,Saturday,6th St.,24.0,M,"Single vehicle crash. Unit #1, (ATV), S/B on 6th St. in the 2400 block ""N"", lost control, and struck a parked auto ejecting operator to roadway. Operator trans. To Hosp. where pronounced dead a short time later.",False,Off-road,Parked Vehicle,No,No arrest. Driver deceased.,,39.98926634583823,-75.14284966207468,19-25
435,49940,2022,14,2022-05-29,Sunday,Lincoln Dr.,22.0,M,"Single veh. Crash. Unit #1 N/B on Lincoln Dr. at high speed lost control, mounted curb and struck a tree. (Straight away.)  Operator pronounced dead at scene by medics. ",False,Auto,Fixed Object,No,No arrest. Driver deceased.,,40.0361381241665,-75.18973237849971,19-25
436,49941,2022,26,2022-06-09,Thursday,Lehigh Ave.,39.0,M,"Unit #1, E/B om Lehigh Ave. struck pedestrian that entered running lane from between parked vehicles. Pedestrian pronounced dead at hospital. ",False,Auto,Pedestrian,No,,,39.99103927013497,-75.13196212113371,36-45
437,49942,2022,22,2022-06-15,Wednesday,Oxford St.,85.0,F,"Unit #1, (auto), N/B on 19th St. turned left on green signal to proceed W/B on Oxford St. struck pedestrian wo was crossing on green signal in the west crosswalk. Pedestrian pronounced dead at Hospital upon arrival.",False,Auto,Pedestrian,No,Traffic violations only. ,,39.97831772609675,-75.16616311582922,75+
438,49943,2022,8,2022-06-17,Friday,Woodhaven Rd.,29.0,M,"Operator of unit #1 operating a car on Woodhaven, struck guardrail, exited vehicle naked, operated a skateboard, then was walking on highway when struck by passing auto. Subject pronounced dead at arrival at hospital. ",False,Auto,Pedestrian,No,No arrest. Driver deceased.,,40.086900438385065,-74.97194675872035,26-35
439,49944,2022,14,2022-06-20,Monday,Germantown Ave.,21.0,F,"Unit #1, S/B on Germantown Ave. at high speed and disregarded red signal, struck unit #2, (Ped), crossing Germantown Ave. W/B in the south crosswalk. Operator kept going fleeing scene after crash. Ped. Pronounced dead at scene by medics. ",True,Auto,Pedestrian,Yes,"HBV. Inv. Mans., Accident involving death, REAP",,40.03314074829217,-75.17061286369521,19-25
440,49945,2022,16,2022-06-22,Wednesday,44th St.,16.0,M,"Unit #1, in a stolen vehicle S/B on 44th St. at high speed struck 2 pedestrians in the N. crosswalk of Lancaster Ave. 1 pedestrian pronounced dead upon arrival at hospital. Operator arrested at scene.",False,Auto,Pedestrian,Yes,"HBV, Inv. Mans., Accident involving death, REAP, UUA, Theft.",,39.96677516360269,-75.21111020966453,0-18
441,49946,2022,7,2022-06-24,Friday,Bustleton Ave.,50.0,M,Unit #1 S/B on Bustleton Ave. at high speed struck unit #2 W/B on Rennard St. as he entered intersection.  Operator of unit #2 pronounced dead at scene by medics.  Unit #1 poss disregarded red signal.,False,Auto,Auto,Yes,"HBV. Inv. Mans., Accident involving death, REAP",,40.11667248197032,-75.01987602986743,46-55
442,49947,2022,15,2022-06-26,Sunday,Levick St.,19.0,F,"Single veh. Crash. Unit #1 W/B on Levick St. at high speed attempted to pass a double parked auto, lost control, left roadway, and struck a traffic signal pole at the intersection of Hawthorne St. Operator pronounced dead at scene by medics. ",False,Auto,Fixed Object,No,No arrest. Driver deceased.,,40.02976195519682,-75.06003921757465,19-25
443,49948,2022,3,2022-06-28,Tuesday,9th St.,70.0,F,"Unit #1, Police vehicle S-803, E/B on South St. turning left to proceed N/B on 9th St. struck pedestrian crossing 9th St.in the crosswalk on the north side walking east to west.  Pedestrian transported to Hospital where pronounced dead later that day.",False,Auto,Pedestrian,No,Under Investigation.,,39.943580565728894,-75.15687103452811,66-75
444,49949,2022,14,2022-06-29,Wednesday,Chelten Ave.,27.0,M,"Unit #1, (M/C), E/B on Chelten Ave. Struck unit #2, (auto) W/B on Chelten Ave. and made u-turn into path of M/C causing M/C to also strike unit #3, M/C operator trans. To Hospital by medics where pronounced dead at 10:20 PM.",False,Motorcycle,Auto,No,Under Investigation.,,40.05004292105498,-75.1592090388871,26-35
445,49950,2022,7,2022-07-01,Friday,Bustleton Ave.,35.0,M,"Unit #2 (Auto), entered Bustleton Ave. from Proctor Rd. and into path of oncoming N/B M/C when struck. M/C operator ejected to roadway. Pronounced dead at scene by Medics. ",False,Motorcycle,Auto,No,Under investigation.,,40.1032586768285,-75.029087266202,26-35
446,49951,2022,14,2022-07-03,Sunday,Germantown Ave.,32.0,F,Pedestrian struck by auto that fled scene. Poss white SUV N.F.I. Pedestrian pronounced dead at Hospital upon arrival.,True,Auto,Pedestrian,Pending,Pending identification. ,,40.03314074829217,-75.17061286369521,26-35
447,49952,2022,14,2022-07-03,Sunday,Lincoln Dr.,24.0,F,"Unit #1, S/B on Lincoln Dr. disregarded a red signal by going around 2 vehicles on left stopped at light, striking Unit #2, E/B on Emlen St. in the drivers door. Operator of unit #2 pronounced dead at scene by medics. Operator of unit #1 arrested.",False,Auto,Auto,Yes,"HBV. HBV while DUI, DUI,  Inv. Mans., Accident involving death, REAP",,40.05164208487924,-75.19408678557939,19-25
448,49953,2022,15,2022-07-06,Wednesday,Aramingo Ave.,60.0,M,"Unit #1, (Auto), S/B on Aramingo Ave. struck pedestrian mid-block, (Homeless male pushing cart) who stepped into running lane from center median. Pedestrian pronounced dead at scene by medics.",False,Auto,Pedestrian,No,Ped stepped into path of auto.,,40.00041824479594,-75.0843340970747,56-65
449,49954,2022,5,2022-07-13,Wednesday,Ridge Ave.,41.0,M,"Unit #1, S/B on Ridge Ave. at high speed, lost control, struck units #2,3,4,. Passenger in unit #1 pronounced dead at scene by medics. ",False,Auto,Auto,Pending,Under Investigation. ,,40.06839250915685,-75.24032449746323,36-45
450,49955,2022,19,2022-07-22,Friday,52nd St.,28.0,M,"Unit #1, N/B on 52nd St. struck bicyclist also travelling N/B. Striking vehicle immediately fled the scene after crash. Bicyclist pronounced dead at hospital a short time later.  ",True,Auto,Bicycle,Pending,Pending identification of operator. ,,39.96947325027704,-75.2257635617554,26-35
451,49956,2022,12,2022-07-22,Friday,61ST ST.,40.0,M,"Unit #2 truck, exiting driveway was struck by M/C travelling S/B on 61st St. at high speed.  M/C operator was pronounced dead at scene by medics.",False,Motorcycle,Truck,No,Deceased speeding/lost control.,,39.920410159885726,-75.21551763854818,36-45
452,49957,2022,24,2022-07-24,Sunday,Aramingo Ave.,53.0,M,"While travelling in unknown direction at the intersection, Unit #1 struck Unit #2, then Unit #2 struck Unit #3, Pedestrian. Both vehicles disabled, Operators fled the scene on foot. Pedestrian trans. To Hospital and pronounced dead on 07/28/2022.",True,Auto,Pedestrian,Pending,Pending identification of operator. ,,39.99100354270468,-75.10160531133909,46-55
453,49958,2022,12,2022-07-26,Tuesday,Cobbs Creek Pkwy.,76.0,F,"Single veh. Crash. Unit #1, S/B on Cobbs Creek Pkwy., did not negotiate curve, left roadway, mounted curb, and struck tree. Medical episode suspected. Operator pronounced dead at hospital. ",False,Auto,Fixed Object,No,No arrest. Driver deceased.,,39.938044061130284,-75.23378579252412,75+
454,49959,2022,15,2022-08-01,Monday,Roosevelt Blvd.,30.0,M,"Unit #2, (auto), N/B on Roosevelt Blvd in 7200 Block attempting a lane change from center to right lane was struck on r/s by unit #1, (M/C) in right lane approached from rear at high rate of speed, M/C operator redirected and struck tree. Pronounced dead at scene by medics. ",False,Motorcycle,Auto,No,Possible traffic violations only. ,,40.04272362232796,-75.05488612375268,26-35
455,49960,2022,8,2022-08-06,Saturday,Academy Rd. 9100,48.0,M,"Unit #1,  E/B on Academy Road suspected wrong way, struck unit #2 and 3 exiting 1-95 to go W/B. Operator of unit #2 pronounced dead at scene by medics.",False,Auto,Auto,Pending,Under Investiation. ,,40.052723207573294,-75.00830688632156,46-55
456,49961,2022,8,2022-08-06,Saturday,Grant Ave. ,38.0,M,"Unit #1, Auto, W.B on Grant Ave. in the left running lane struck a pedestrian appraing to be siting in the roadway when struck. Not enough time for evasive action. Pedestrian pronounced dead at scene my Medics.",False,Auto,Pedestrian,No,Accidental.,,40.07494847306936,-75.01822794239929,36-45
457,49962,2022,39,2022-08-14,Sunday,Fox St.,63.0,M,Pedestrian found in running lane with injuries consistent with being struck by vehicle. Pronounced dead at scene by medics. NFI on striking vehicle.,True,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.00403466130456,-75.16923639135655,56-65
458,49963,2022,18,2022-08-14,Sunday,52nd St.,42.0,M,"Unit #1, N/B on 52nd St. at high speed, disregarded steady red signal and struck unit #2 W/B on Walnut St. that had green signal. Operator and passenger of unit #2 pronounced dead at scene by medics.",False,Auto,Auto,Pending,Under Investigation,,39.95696250315933,-75.22551716248996,36-45
459,49964,2022,18,2022-08-14,Sunday,52nd St.,58.0,F,"Unit #1, N/B on 52nd St. at high speed, disregarded steady red signal and struck unit #2 W/B on Walnut St. that had green signal. Operator and passenger of unit #2 pronounced dead at scene by medics.",False,Auto,Auto,Pending,Under Investigation,,39.95696250315933,-75.22551716248996,56-65
460,49965,2022,14,2022-08-17,Wednesday,Greene Lane,71.0,F,Bus travelling E/B on Walnut Lane started from a stop at the intersection and struck pedestrian crossing in front in the crosswalk.   Pedestrian pronounced dead at Hospital.  ,False,Commercial,Pedestrian,No,Accidental,,40.03743939675216,-75.18179823915005,66-75
461,49966,2022,2,2022-08-19,Friday,Roosevelt Blvd. ,35.0,F,"Single veh. Crash. Unit #1 S/B Roosevelt inner drive at high speed lost control, left roadway, struck tree and flipped, Operator exited, removed passenger from sunroof, took off license plate and fled scene on foot. Pess. Pronounced dead at scene.",True,Auto,Fixed Object,Pending,Under Investigation. ,,40.034219178058514,-75.07487913112864,26-35
462,49967,2022,2,2022-08-22,Monday,Bustleton Ave.,43.0,M,"Unit #2, (Bicyclist), S/B on Bustleton Ave . In the N/B lane was struck by passing auto travelling N/B and kept going fleeing the scene. Bicyclisttrans to Hospital in critical cond. By medics. Pronounced dead on 09/18/2022.",True,Auto,Bicycle,Pending,Pending identification of operator. ,,40.04780695904205,-75.05992064324421,36-45
463,49968,2022,39,2022-08-29,Monday,Roosevelt Blvd,34.0,F,Pedestrian was laying down in roadway when run over by passing auto that did not stop. Ped was creating disturbance in roadway prior to crash. No description of vehicle or operator.,True,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.01694207881329,-75.14958877074032,26-35
464,49969,2022,15,2022-08-31,Wednesday,Bridge St.,41.0,M,"Unit #1, (Auto) W/B on Bridge St. attempting left turn to enter N/B I-95 Ramp turned into path of and struck Unit #2, (M/C) E/B on Bridge St. M/C operator pronounced dead at scene. ",False,Auto,Motorcycle,None expected,Traffic Violation,,40.0049176422443,-75.06754455495266,36-45
465,49970,2022,14,2022-09-01,Thursday,Greene St.,,F,"Unit #1 N/B on Greene St. lost control, left roadway, and struch a pole and pedestrian. Operator fled scene on foot after crash. Pedestrian pronounced dead at scene by medics.",True,Auto,Pedestrian,Pending,Arrest made,,40.03186967574529,-75.17323601456758,
466,49971,2022,25,2022-09-03,Saturday,Luzerne St.,26.0,F,"Witness travelling on Whitaker heard noise, observed vehicle Leaving area. Pedestrian then located under parked vehicle. Unsure if striking vehicle. Pedestrian pronounced dead at Temple Hosp. later that day. ",True,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.01016246590415,-75.12147116381927,26-35
467,49972,2022,25,2022-09-03,Saturday,Rising Sun Ave.,68.0,M,Pedestrian crossing Rising Sun Ave. when struck by passing unit #1. Police not on location of crash. Oper. Reported crash at 25th Dist. HQ> Pedestrian pronounced dead at Hospital on 09/05/2022. ,False,Auto,Pedestrian,No,None expected.,,40.02299782787395,-75.12466117510338,66-75
468,49973,2022,15,2022-09-09,Friday,Tacony St.,59.0,M,"Unit #1, (M/C), N/B on Tacony St. attempted to go around vehicle stopped in front of him and struck unit #2, (Auto), travelling S/b on Tacony St, stopped in the intersection waiting to turn left to proceed E/B on Bridge St. M/C operator pronounced dead at scene by medics. ",False,Motorcycle,Auto,No,No arrest. Driver deceased.,,,,56-65
469,49974,2022,39,2022-09-10,Saturday,Chelten Ave.,30.0,F,2 private ambulances were parked transferring patient. Ped was attendant. Operator of unit #1 failed to put in park. Veh rolled backward. Operator panicked and hit acelerator pinning ped. Pedestrian pronounced dead at Hospital. ,False,Commercial,Pedestrian,No,Accidental,,40.03111084304564,-75.18011513421892,26-35
470,49975,2022,39,2022-09-13,Tuesday,Broad St. ,53.0,M,"Unit #1, (M/C travelling S/B on Broad st. struck unit #2,(Auto) that exited gas station lot attempting to cross over to proceed N/B on Broad St. and into path of M/C. M/C operator pronounced dead at Hospital. ",False,Motorcycle,Auto,No,Traffic Violation. ,,40.00001403778505,-75.15327355346339,46-55
471,49976,2022,15,2022-09-17,Saturday,Roosevelt Blvd.,35.0,M,"Single veh. Crash. Unit #1, (M/C) N/B Roosevelt Blvd. inner drive at high speed lost control ejecting rider who left roadway and struck tree. M/C continued 300 ft. until stopped. Operator pronounced dead at scene by medics. ",False,Motorcycle,Fixed Object,No,No arrest. Driver deceased.,,40.051988073178975,-75.05008250756934,26-35
472,49977,2022,14,2022-09-18,Sunday,Chelten Ave.,50.0,M,"Unit #1, (Tow truck), W/B on Chelten Ave. at high speed disregarded red signal and struck unit #2 in intersection travelling N/B on Ardleigh St. Operator of unit #2 ejected from vehicle and pronounced dead at scene by medics. Operator of unit #1 fled on foot.",True,Commercial,Auto,No,Pending identification of operator. ,,40.04975391395109,-75.16087436883662,46-55
473,49978,2022,3,2022-09-19,Monday,Pattison Ave.,41.0,M,"Unit #1 (auto), E/B on Pattison Ave. stated pedestrian entered running lane path of travel when he struck him. Ped trans to Hospital pronounced dead on 09/29/2022.",False,Auto,Pedestrian,N,Ped entered running lane. ,,39.901862016659074,-75.1718075827326,36-45
474,49979,2022,2,2022-09-20,Tuesday,Roosevelt Blvd.,79.0,F,"Unit #1, (auto), travelling S/B innner drive at intersection of Friendship St. with green signal struck pedestrian in crosswalk who was crossing and still in crosswalk with red signal. Pedestrian was pronounced dead at scene by medics. ",False,Auto,Pedestrian,No,None expected.,,40.04241031399561,-75.05708127745032,75+
475,49980,2022,39,2022-09-20,Tuesday,Broad St. ,27.0,M,"Single veicle crash. Unit #1, (Dirtbike), S/B on  Broad St. left roadway and struck a tree. Operator trans to Hospital pronounced dead on 09/21/22.",False,Motorcycle,Fixed Object,No,No arrest. Driver deceased.,,40.00617659975733,-75.15192333275515,26-35
476,49981,2022,15,2022-09-23,Friday,Cottman Ave.,22.0,M,"Unit #1, W/B on Cottman Ave. at the intersection of Brous Ave. struck a pedestrian crossing  in the west crosswalk.  The vehicle fled the scene.  Surrendered to 2nd District later that day with vehicle. Pedestrian pronounced dead at scene by Medics. ",True,Auto,Pedestrian,Pending,Awaiting completing of investigation.,,40.043280547393,-75.05222996442993,19-25
477,49982,2022,24,2022-09-24,Saturday,Allegheny ave.,52.0,M,"Unit #1, (M/C), at high speed, E/B on Allegheny Ave. at intersection of Janney St. attempted to pass auto stopped for red signal between auto and parked vehicle when contacted and ejected to roadway. M/C oper. pronounced dead at scene by Medics.",False,Motorcycle,Auto,No,Deceased causation.,,39.9896540387275,-75.10734236242793,46-55
478,49983,2022,14,2022-09-27,Tuesday,Musgrave St.,81.0,F,"Unit #1, S/B on Musgrave St. struck unit #2, (pedestrian) crossing in crosswalk at the intersection of Chelten Ave. Striking vehicle immediately fled scene. Pedestrian trans. To hospital and pronounced dead on 10/06/2022.",True,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.04315844904822,-75.1672097614944,75+
479,49984,2022,15,2022-09-28,Wednesday,Frankford Ave.,73.0,M,"Unit #1, E/B on Chippendale, turns N/B on Frankford striking pedestrian crossing Frankford Ave. (no crosswalk for ped), Unit#1 fled scene. Surrendered 6 hrs. later and placed under arrest. ",True,Auto,Pedestrian,Yes,"HBV., Inv Mans., LTS., REAP, Careless driving ",,40.0392477975898,-75.03382502411398,66-75
480,50264,2024,3,2024-12-25,Wednesday,364 Snyder Ave.,39.0,M,Unit #2 was walking on Snyder Ave. in the bicycle lane when he was struck by Unit #1. Unit #1 fled the scene. PFD Engine 53 pronounced Unit #2 dead on scene.,True,Auto,Pedestrian,No,Active investigation,21:37:00,39.9220050633212,-75.1528219122116,36-45
481,49985,2022,39,2022-09-28,Wednesday,Hunting Park Ave.,64.0,M,"Unit #1, E/B on Hunting Park Ave. struck unit #2, S/B on Clarissa St. in intersection. Unclear which had green signal. Passenger of unit #1 pronounced dead from injuries on 10/03/22 at Hospital.",False,Auto,Auto,No,Traffic Violation at most. ,,40.01526874288579,-75.15523121946136,56-65
482,49986,2022,15,2022-10-01,Saturday,Robbins Ave.,21.0,F,Pedestrian crossing Robbins Ave. when struck by E/B unit #1. Unit #1 fled scene after crash. Pedestriaan pronounced dead at Hospital.,True,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.02052226164852,-75.05372778293288,19-25
483,49987,2022,2,2022-10-14,Friday,Verree Rd.,63.0,M,The pedestrian was attempting to cross Verree Rd. when he was struck by passon S/B auto.  The aiut fled the scenen after the crash. The pedestrian was pronounced dead at the scene by medics. ,True,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.07073040093798,-75.07856184405128,56-65
484,49988,2022,25,2022-10-21,Friday,Rising Sun Ave.,23.0,M,Unit #1 operating a dirtbike with a passenger S/B on Rising Sun Ave. when Unit #2 travelling N/B attempted a left turn to go W/B on Bristol st. into path of oncoming Unit #1 when struck. Both ejected to the roadway. Operator of unit #1 pronounced dead at Hospital.,False,Motorcycle,Auto,No,Under Investigation.,,40.015970124283925,-75.1295859704919,19-25
485,49989,2022,39,2022-10-22,Saturday,Rt. 1 EXT.,38.0,M,"Single veh. Crash. Unit #1 N/B on Rt. 1 Ext. at high speed, attempted to exit, lost control, left roadway, and struck tree. Operator pronounced dead at Hospital. ",False,Auto,,No,No Charges,,40.00890268666923,-75.1640435916327,36-45
486,49990,2022,24,2022-10-26,Wednesday,Frankford Ave.,53.0,F,Unit #1 northbound on Frankford at a high rate of speed crossing Allegheny drifted across the southbound lane mounted the sidewalk striking two pedestrians at the bus stop then striking a building. One pedestrian prounced dead at Temple Hospital.,False,Auto,Pedestrian,No,Under investigation.,,39.99296634093566,-75.11026150189352,46-55
487,49991,2022,6,2022-10-26,Wednesday,Walnut St.,81.0,F,"Unit #1 entered the parking garage and accelerated up the ramp at a high rate of speed, failed to negotiate a left turn, striking a concrete column and a parked vehicle. Operator and passenger trans. to Jefferson Hosp. ",False,Auto,Fixed Object,No,Deceased causation. ,,39.947881302322216,-75.15511139245312,75+
488,49992,2022,25,2022-10-29,Saturday,Pike St.,63.0,F,"Unit #1, E/B on Pike St. at high speed, attempted to go around bicyclist, lost control, struck parked vehicles. Passenger trans to Hosp. with head injuries, Pronounced dead at Hosp on 10/30/22",False,Auto,Parked Vehicle,Pending,Under Investigation,,40.010777378065725,-75.13857803713609,56-65
489,49993,2022,22,2022-11-01,Tuesday,Broad St.,61.0,M,"Unit #1, possibly racing another vehicle, attempted to go around a stopped vehicle and struck pedestrian as he was crossing Broad St. Pedestrian pronounced dead at scene by medics.",False,Auto,Pedestrian,Pending,Under investigation.,,39.98629271403783,-75.1562780740934,56-65
490,49994,2022,25,2022-11-07,Monday,"""B"" Street",27.0,M,Unit #1 struck a pedestrian while Southbound on B street. The pedestrian was in the roadway not at a crosswalk.,False,Auto,Pedestrian,No,No Charges,,40.0026645076849,-75.12442743454129,26-35
491,49995,2022,35,2022-11-09,Wednesday,Ogontz Ave.,23.0,M,Skateboarder Eastbound on Medary Street proceded through the intersection against a red signal and was struck by a Southbound vehicle. Pedestrian pronounced dead at hospital.,False,Auto,Pedestrian,No,No Charges,,40.05008030116001,-75.15047872276776,19-25
492,49996,2022,7,2022-11-11,Friday,10048 Veree Road,48.0,M,"Unit #2 reversing from driveway, stalled and drifted into traffic lane. Unit #1 Southbound on Veree Road struck the vehicle as it drifted into the traffic lane. Driver of unit #2 pronounced dead at hospital.",False,Auto,Auto,No,No Charges,,40.10653403277416,-75.0306739734919,46-55
493,49997,2022,24,2022-11-13,Sunday,G Street,27.0,M,"Unit #1 was Northbound on ""G"" Street and disregarded a red signal at Tioga, Striking Unit #2 who was Westbound on Tioga Street. Driver Unit #2 pronounced dead at scene.",False,Auto,Auto,Yes,"Homicide by vehicle, Involuntary Manslaughter",,39.99230477221532,-75.10916962894969,26-35
494,49998,2022,22,2022-11-17,Thursday,Broad Street,24.0,M,Driver Unit #1 exiting driveway running over a male on a motorized scooter who was southbound on the sidewalk. Pedestrian pronounced dead at scene.,False,Auto,Pedestrian,No,Under investigation,,39.98288161779824,-75.15736973643794,19-25
